#REFERENCE 3 342.1832200 -44.5308890
81  107.24  -41.77   1.00   0.85  59.960    0.16   0.085   4.188  129.6 0.347  20.92 89 88
81   93.56    6.26   1.26   0.84  28.510    0.38   0.084   4.154  129.1 0.347  20.94 90 89
81  -32.32   52.70   0.98   0.84  30.850    0.15   0.084   4.152  129.0 0.347  20.94 91 90
81   87.70  -89.41   0.97   0.84 -33.650    0.14   0.084   4.135  128.8 0.347  20.95 92 91
81   16.05  -81.96   1.89   0.83  23.200    0.68   0.083   4.096  128.1 0.347  20.97 93 92
81   -3.26  -44.27   0.86   0.81  44.220    0.06   0.081   3.995  126.6 0.347  21.02 94 93
81   13.56   -5.40   1.01   0.80  -4.650    0.22   0.080   3.949  125.8 0.347  21.05 95 94
81    7.63 -121.98   1.47   0.80  75.770    0.54   0.080   3.946  125.8 0.347  21.05 96 95
81  -64.55  -59.33   1.10   0.80  68.810    0.31   0.080   3.925  125.4 0.347  21.06 97 96
81   87.34   12.55   1.16   0.80 -89.070    0.36   0.079   3.911  125.2 0.347  21.07 98 97
81   -8.82   30.27   1.32   0.79  71.180    0.47   0.079   3.894  124.9 0.347  21.08 99 98
81   -9.53  -16.13   0.88   0.79   8.950    0.11   0.079   3.881  124.7 0.347  21.09 100 99
81   18.51  -18.98   1.67   0.79  27.950    0.64   0.078   3.860  124.4 0.347  21.10 101 100
81  -82.89   52.85   0.84   0.78  15.730    0.07   0.078   3.857  124.4 0.347  21.10 102 101
81  -38.85  -64.37   1.01   0.77 -70.840    0.27   0.076   3.768  122.9 0.347  21.15 103 102
81   -6.17   -1.26   1.05   0.76  27.360    0.30   0.076   3.753  122.7 0.347  21.16 104 103
81   82.10  -13.57   1.08   0.75  81.770    0.35   0.075   3.694  121.7 0.347  21.20 105 104
81  103.86   -1.46   1.34   0.75 -36.460    0.52   0.075   3.692  121.7 0.347  21.20 106 105
81   -8.83  -35.53   0.82   0.75  24.890    0.09   0.075   3.675  121.4 0.347  21.21 107 106
81   -6.36    1.35   1.00   0.75  11.260    0.28   0.075   3.674  121.4 0.347  21.21 108 107
81    9.24   28.21   1.22   0.73  12.700    0.47   0.073   3.609  120.3 0.347  21.25 109 108
81   55.43  -46.26   1.05   0.73 -79.370    0.34   0.073   3.607  120.3 0.347  21.25 110 109
81   13.53   24.57   1.41   0.72  28.360    0.58   0.072   3.563  119.5 0.347  21.27 111 110
